# Number of Traces
472
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
323; 21; 43; 2.2887953197075980e-01; 7.7601949502810630e-01; 6.1061206520844025e-01; 3.7965327268981930e-01; 7.5471298233178719e-01; 7.1674000133760318e-01
324; 21; 44; 5.7190578499179545e-01; 5.7956376070635640e-01; 7.1674000133760318e-01; 3.6834910462783321e-01; 3.8238617104937517e-01; 3.6684049542552333e-01
325; 21; 46; 7.3976571126287749e-01; 4.2663709630832780e-01; 7.1674000133760329e-01; 6.8498747202523491e-01; 3.0933812739534422e-01; 5.6383691493577026e-01
326; 21; 47; 7.4797388019970001e-01; 4.1915914773413004e-01; 7.1674000133760329e-01; 3.0732373579691463e-01; 3.6483516166316765e-01; 2.9994936928164978e-01
327; 21; 48; 4.5646060071119721e-01; 6.8473863683692637e-01; 7.1674000133760318e-01; 4.5190900273234591e-01; 1.6285221342834663e-01; 2.3569834850292165e-01
328; 22; 23; 2.6597336800944482e-01; 1.2844071699999249e-01; 5.7660146622860131e-01; -1.3467982321164046e-01; 3.9541813704271150e-01; 1.8757820061827368e-01
329; 22; 25; 2.5418218904608358e-01; 7.6465429956420383e-01; 5.6400937659153538e-01; 1.4551547199325043e-01; 6.2051968074430985e-01; 4.5889093718011675e-01
330; 22; 27; 2.6665251538751422e-01; 4.9045075604890781e-01; 5.7660146622860120e-01; 1.1133314108184009e-01; 4.0043584226299545e-01; 4.2614267222821273e-01
331; 22; 29; 2.6607043622108500e-01; 1.8018157358132458e-01; 5.7660146622860120e-01; -7.2880848019489186e-02; 2.4315394741749548e-02; 2.4818354455504210e-01
332; 22; 31; -4.0256816399696999e-02; 7.0897104114914755e-01; 2.7857543048127564e-01; -2.9447196602872067e-01; -7.9305147493117539e-02; 3.3481798943121838e-02
333; 22; 35; 2.6699175208274939e-01; 6.7127614572799821e-01; 5.7660146622860120e-01; 1.7128862704073200e-01; 7.3501020595483457e-01; 4.8367642487354928e-01
334; 22; 36; 2.6574619616638578e-01; 7.3499340091170984e-03; 5.7660146622860131e-01; 9.7269212537790861e-02; -9.8790379736493683e-02; 4.1341228254238283e-01
335; 22; 39; -3.2906959676071118e-01; 6.8539346922121225e-01; -1.4608363765962196e-03; -2.9125563437276430e-01; 7.6567756584888491e-01; 3.5063580233350100e-02
336; 22; 41; 2.6628132875654881e-01; 2.9259489867638566e-01; 5.7660146622860120e-01; -2.2779383509036510e-01; -2.0736511998504811e-01; 9.8376583048174093e-02
337; 22; 42; 2.6670025348733273e-01; 5.1589688444089488e-01; 5.7660146622860120e-01; 1.6738296712835282e-01; 4.7131750176998444e-01; 4.8036861102181955e-01
338; 22; 44; 2.6612571385498784e-01; 2.0964654547679673e-01; 5.7660146622860120e-01; 6.3529706391736968e-02; -1.5705557625092466e-02; 3.8054189228703972e-01
339; 22; 45; 2.6630908918304036e-01; 3.0739220689362401e-01; 5.7660146622860120e-01; 1.9906090966272197e-01; 2.9120359431986798e-01; 5.1141630520968284e-01
340; 22; 47; 2.6588468588044112e-01; 8.1169944822612639e-02; 5.7660146622860131e-01; -1.9448958642270087e-02; 5.1962683169779922e-02; 2.9994936928164978e-01
341; 22; 48; 2.6662763338851575e-01; 4.7718775346669706e-01; 5.7660146622860120e-01; 2.3810134759685062e-01; 4.3892691784424986e-01; 5.4900741591488478e-01
342; 23; 24; 9.6130557441201658e-01; 3.6841120176144032e-01; 2.1418779575576169e-01; 3.9808001183874470e-01; 2.5871821518445215e-01; 3.8281349803915043e-01
343; 23; 27; 9.5927653097384213e-01; 1.2048712792830102e-01; 5.7996432357342143e-01; 5.9641416770442018e-02; 3.0466749221148109e-01; 3.1911265803468114e-01
344; 23; 28; 5.5366440469198186e-01; 3.8978463676482711e-01; 1.8757820061827368e-01; 4.9884007141841807e-01; 3.5752916042035993e-01; 2.3582529050507994e-01
345; 23; 29; 9.6078733145957296e-01; 3.0508830704769235e-01; 3.0761167429103753e-01; -2.9002797812844416e-01; 5.8443699503664473e-02; 6.8657814043961785e-01
346; 23; 31; -1.5424621773992137e-01; 3.9557827100555154e-01; 1.8757820061827368e-01; -3.4501238160469860e-01; 3.4790003548015641e-01; 2.6021916493003694e-01
347; 23; 32; 9.5781856928180242e-01; -5.7657802526382196e-02; 8.4279170093366951e-01; 3.1316265592923054e-01; 7.6322826350928019e-02; 6.5291906350081497e-01
348; 23; 36; 2.2768120755788612e-01; -9.6115640114107490e-02; 9.0834240800497035e-01; 4.9775319898828418e-01; 2.3716116915206575e-01; 4.1341228254238283e-01
349; 23; 37; 2.4981709325424983e-01; -9.6296803132792874e-02; 9.0834240800497035e-01; 7.1633878176467736e-01; 1.1793823250282065e-01; 5.8665776211683029e-01
350; 23; 38; 2.3245479682865200e-01; 3.9241345871437439e-01; 1.8757820061827368e-01; 5.5006675736605448e-01; 7.4516882263414685e-02; 6.5272298628385006e-01
351; 23; 40; 9.5935644090919803e-01; 1.3025113610104994e-01; 5.6555892537310370e-01; 9.5491846229297206e-01; 1.2033224579246518e-01; 5.8024543276999940e-01
352; 23; 41; -2.8338946657605724e-01; 1.0110801755426674e-01; 6.2355710275709142e-01; 5.4269494351151870e-01; 2.7005361333109257e-01; 3.6434482011387731e-01
353; 23; 44; 2.8210592078365043e-01; 2.7049462128825541e-01; 3.6684049542552333e-01; 1.0596375373100889e-01; -4.8412650821555145e-02; 8.3943776164175044e-01
354; 23; 46; 6.1517664765005109e-01; 3.8928121242602942e-01; 1.8757820061827368e-01; 6.2575898312475697e-01; 3.1978066742102018e-01; 2.8998168342347208e-01
355; 23; 47; 3.8495041440726085e-01; -9.7402752120823791e-02; 9.0834240800497035e-01; 2.5636827680526025e-01; 3.1604723960362074e-01; 2.9994936928164978e-01
356; 23; 48; 9.6105689271134154e-01; 3.3802536617056078e-01; 2.5901775222360568e-01; 2.8925933089448941e-01; 2.6520939676639094e-01; 3.7455119819674398e-01
357; 24; 27; 3.9097529126098846e-01; 2.8224400032890551e-01; 4.5448384935098840e-01; 4.9890901683789385e-01; 3.5565689464315398e-01; 5.6843887957485695e-01
358; 24; 28; 7.9963022636096448e-01; 4.4647384941628881e-01; 5.6843887957485695e-01; 5.1244432333394685e-01; 3.2786816337790325e-01; 4.7944527457947728e-01
359; 24; 36; 6.1438951513356943e-01; 3.3500316131998015e-01; 4.1341228254238283e-01; 7.5291210677879628e-01; 4.2325832842189998e-01; 5.4301422678676914e-01
360; 24; 38; 3.9437508363195467e-01; 2.7098630426897652e-01; 4.2018773440210072e-01; 5.1121159050888998e-01; 3.5937223709752886e-01; 5.6843887957485695e-01
361; 24; 40; 9.2643254909780492e-01; 4.8476779225917510e-01; 5.6843887957485695e-01; 1.0084210587524176e+00; 4.3318494506490396e-01; 3.5530122333459374e-01
362; 24; 41; 3.8475588221867324e-01; 3.0283826286937349e-01; 5.1722343581837382e-01; 5.2024858652426720e-01; 3.2586544719280197e-01; 4.6727403116433985e-01
363; 24; 46; 7.0516207537469677e-01; 4.1794473499423684e-01; 5.6843887957485695e-01; 6.3773166642809487e-01; 3.1766977067300539e-01; 3.4533987369181385e-01
364; 24; 47; 3.8897041087762496e-01; 2.8888273926636765e-01; 4.7470849856009956e-01; 5.6630562678598872e-01; 3.7601048023568989e-01; 5.6843887957485695e-01
365; 24; 48; 4.0457470697568404e-01; 2.3721240074767741e-01; 3.1729690565055424e-01; 1.2804609219679108e+00; 5.0498115792006448e-01; 3.2638042100221298e-01
366; 25; 34; 1.6571861664685816e-01; 1.0369778187894483e+00; 8.9372904543905873e-01; 1.7584869928269845e-01; 8.1808468889092034e-01; 6.5591498944445692e-01
367; 25; 35; 6.1056778077094276e-01; 8.9575888510670099e-01; 5.4468343329004743e-01; -1.5534189724728145e-01; 5.3563876288768708e-01; 5.0269906840152601e-01
368; 25; 42; 5.9828993586569035e-01; 9.2507887975319691e-01; 5.8141185446563315e-01; 3.8318957987303776e-01; 7.4019847908094794e-01; 4.8036861102181955e-01
369; 25; 43; 2.0341676009702986e-01; 7.7738110775237534e-01; 6.0023007583832555e-01; 6.3724985524819158e-02; 7.5617109199962584e-01; 6.3996933380213628e-01
370; 25; 45; 1.1416036361472653e-01; 1.0153876295023598e+00; 8.9372904543905873e-01; -3.2536889936294749e-02; 5.9524293753794966e-01; 5.1141630520968284e-01
371; 25; 49; 7.4453387920031977e-02; 9.6663104851175174e-01; 8.5948627925244647e-01; -2.0233605067727889e-01; 6.1766318414696797e-01; 6.1109299273478945e-01
372; 26; 30; 2.6660392611174993e-01; 6.4816414321256044e-01; 8.4892503301492628e-01; -8.9771211402724815e-02; 6.3586138519894120e-01; 8.8584015762536550e-01
373; 26; 34; -1.7655191567887529e-02; 6.8497488850785693e-01; 7.9157377941339757e-01; -3.4240453001660082e-01; 5.3128898357564147e-01; 1.0904477944287811e+00
374; 26; 42; 5.3497094611557805e-01; 6.7330323943089698e-01; 7.9157377941339757e-01; 5.5837720776013011e-01; 6.1700152003648012e-01; 8.9546616006521362e-01
375; 26; 45; 2.4536561063771328e-01; 6.7941980109170097e-01; 7.9157377941339757e-01; 5.5741929866998874e-01; 5.7164669508875954e-01; 9.7993748547207771e-01
376; 26; 49; -9.2289602595000964e-02; 6.8655119226038230e-01; 7.9157377941339757e-01; -8.1762702522952813e-02; 6.4984862912611552e-01; 8.5948627925244647e-01
377; 27; 28; 7.0271684961964609e-01; 3.8433624633397528e-01; 6.8846529129663980e-01; 5.1613165276201611e-01; 3.1982877481470834e-01; 5.4547662581591638e-01
378; 27; 29; 7.8730902164863203e-01; 3.3867695249553503e-01; 6.8846529129663991e-01; 2.6473223509613175e-01; 1.1201203824593345e-01; 2.4818354455504210e-01
379; 27; 32; 8.7748449971339271e-01; 2.9000402506946188e-01; 6.8846529129663991e-01; 7.5585769912232681e-01; 3.1458065314247247e-01; 6.5291906350081497e-01
380; 27; 35; 2.0758097422959565e-01; 5.7875251285936680e-01; 6.2542809141531208e-01; 3.4767530376747358e-01; 5.7597272850591485e-01; 6.8846529129663980e-01
381; 27; 36; 7.2777733212110296e-01; 3.7080965271636457e-01; 6.8846529129663980e-01; 4.5422558220605974e-01; 2.0064742385347911e-01; 4.1341228254238283e-01
382; 27; 37; 8.6986261976089685e-01; 2.9411799505043218e-01; 6.8846529129663991e-01; 8.2109735173118292e-01; 2.0280446239088434e-01; 5.8665776211683029e-01
383; 27; 38; 1.6375722635429035e-01; 3.5047820592119250e-02; 1.3440567176761081e-01; 5.7770896152759166e-01; 4.1051128288815170e-01; 6.5272298628385006e-01
384; 27; 40; 9.0155537234562966e-01; 2.7701158120495889e-01; 6.8846529129663991e-01; 9.5565609601890289e-01; 1.2039857503585340e-01; 5.7819645313224033e-01
385; 27; 41; 2.2983708971016437e-01; -6.1930823790995460e-04; 1.3440567176761081e-01; 4.9082549745374604e-01; 3.9902460437072940e-01; 6.0219549509794246e-01
386; 27; 42; 3.7635219007014942e-01; 5.6049415233675393e-01; 6.8846529129663980e-01; 1.4583454751804348e-01; 4.4446957505153217e-01; 4.8036861102181955e-01
387; 27; 44; 5.0112860546835847e-01; 4.9314509534810103e-01; 6.8846529129663980e-01; 2.6536464969950135e-01; 2.4877456547537141e-01; 3.6684049542552333e-01
388; 27; 46; 7.2397902237961631e-01; 3.7285982043775279e-01; 6.8846529129663980e-01; 6.9692460547850876e-01; 3.0723349842047531e-01; 6.1903073308184020e-01
389; 27; 47; 6.9174489022566399e-01; 3.9025844818713973e-01; 6.8846529129663980e-01; 1.6305726041759594e-01; 2.2670547554328552e-01; 2.9994936928164978e-01
390; 27; 48; 2.9237626300017167e-01; 6.0582082308507934e-01; 6.8846529129663980e-01; 2.7042531702428729e-01; 3.2916418916784468e-01; 4.3877794468770892e-01
391; 28; 38; 5.1821734272930620e-01; 3.1528139916072939e-01; 5.8282640144270670e-01; 5.7101943751457818e-01; 3.2919929350834853e-01; 6.5272298628385006e-01
392; 28; 40; 8.7110217122718792e-01; 4.5572724718123964e-01; 7.2809697927517969e-01; 9.9629084615996599e-01; 5.6808251744535254e-01; 3.5530122333459374e-01
393; 28; 46; 5.9535121165877303e-01; 4.2632126593692932e-01; 6.9389889643447777e-02; 7.3615002620195613e-01; 3.9410274896984288e-01; 7.2624865775325165e-01
394; 28; 47; 7.2814733402691190e-01; 3.9015987548998493e-01; 7.2809697927517969e-01; 5.1837517979523007e-01; 3.1493727110616032e-01; 5.8565289008210319e-01
395; 28; 48; 5.0710981514326625e-01; 3.3949885300708665e-01; 3.8391684651685704e-01; 1.2996788300428672e+00; 6.8742164875696421e-01; 4.8974548263136547e-01
396; 29; 32; 1.0607931888686923e+00; 4.0812855488026800e-01; 6.8077929729723086e-01; 7.8669329375874764e-01; 3.3117632521710660e-01; 6.5291906350081497e-01
397; 29; 33; 5.8463104772363006e-01; 2.9740010343660717e-01; 7.4352162894876683e-01; 5.8367394440803477e-01; 3.0578317149826462e-01; 7.8531929621847041e-01
398; 29; 35; 1.1286931788561461e-01; 2.0433255075375006e-01; 8.8624936661939779e-01; 3.5436150459709249e-02; 1.8114141055635061e-01; 8.7134702809382547e-01
399; 29; 36; 4.4508739838265576e-01; 1.9298173155773871e-01; 4.1341228254238283e-01; 7.8928469693159231e-01; 3.7989898106924425e-01; 8.8559196589438738e-01
400; 29; 37; 8.9549722986102553e-01; 4.0222167007426224e-01; 8.6008953445437220e-01; 7.4412640514952710e-01; 4.1979920613163069e-01; 1.1356043040752386e+00
401; 29; 38; 2.5394609857345118e-01; 1.0921028672407954e-01; 2.4818354455504210e-01; 5.6647264304293576e-01; 2.7393244596118177e-01; 6.5272298628385006e-01
402; 29; 40; 7.1761447787499089e-01; 4.1802750040458431e-01; 1.1603724531918205e+00; 1.0177242255031083e+00; 3.2972636175041270e-01; 3.5530122333459374e-01
403; 29; 41; 4.5377260796847929e-01; 1.6111619628001880e-01; 2.4818354455504210e-01; -2.8040747160063206e-01; 2.1406833094590960e-02; 4.9513153676619659e-01
404; 29; 42; 4.2744093791986493e-01; 3.2124090845573350e-01; 1.0566850206680660e+00; 2.3265104652206889e-01; 2.3209603510139570e-01; 8.7002552148882228e-01
405; 29; 44; 1.5733664793150928e-01; 1.0861948310670339e-01; 3.6684049542552333e-01; 4.4209936780459008e-01; 3.3599965705624663e-01; 1.1097143854893323e+00
406; 29; 46; 7.2489524505009617e-01; 3.3026735270694052e-01; 7.2624865775325165e-01; 7.0150674043121786e-01; 3.0642562490327119e-01; 6.4021718662117111e-01
407; 29; 47; 1.0454848264314918e+00; 4.6706243459743280e-01; 9.8541336078768393e-01; -2.3860378718700115e-02; 4.7738915528004022e-02; 2.9994936928164978e-01
408; 30; 34; 1.3076114875358880e-01; 1.2910572208651523e+00; 1.2023360017799849e+00; -1.0238725758926678e-01; 6.9019416446495030e-01; 9.1584612585036684e-01
409; 30; 40; 7.9883517996009790e-01; 7.7174799390419291e-01; 8.4892503301492628e-01; 6.3445501521976788e-01; 1.3327145793726098e+00; 1.1628779934240858e+00
410; 30; 42; 6.1818215110906349e-01; 7.2980044425713875e-01; 8.4892503301492628e-01; 8.7039809019245529e-01; 9.6702936925985350e-01; 9.4254699515752405e-01
411; 30; 43; 6.2909217847129995e-01; 7.3233374755871539e-01; 8.4892503301492628e-01; 6.8720749523014268e-02; 6.8211411784250875e-01; 8.9079256062279100e-01
412; 30; 44; 7.2659169282289882e-01; 7.5497308964359033e-01; 8.4892503301492628e-01; 7.9493062247789181e-01; 8.3700522291183022e-01; 8.8359555167154635e-01
413; 30; 45; 3.2828088654888360e-01; 6.6248550486628299e-01; 8.4892503301492628e-01; 3.0092584778132503e-01; 9.1998794413062512e-01; 9.8718727345325197e-01
414; 31; 38; 2.9480664879482386e-02; 8.1083333879513053e-02; -5.2406984008583402e-02; 1.9975158795677536e-01; 6.2185145050535873e-01; 1.1778720690624878e-01
415; 32; 33; 8.2107138232680943e-01; 1.2018889161428353e-01; 7.4352162894876683e-01; 1.3412834353668663e+00; -2.2447972308024400e-01; 9.9013198133375313e-01
416; 32; 36; 4.6500428767002050e-01; 1.5804377116679891e-01; 6.5291906350081497e-01; 2.2186141144658583e-01; -5.2722661600662524e-02; 6.8446647722652887e-01
417; 32; 37; 2.7905880867477156e-01; -1.5899830667576897e-01; 7.3857747567175824e-01; 9.4045798639427125e-01; 3.4672227337374373e-01; 6.7945357839054010e-01
418; 32; 40; 9.0391203850859170e-01; 3.9426328273505817e-01; 6.5291906350081497e-01; 8.9005364715362012e-01; 1.1449949444249012e-01; 7.6042521679468944e-01
419; 32; 47; 3.5417051328431137e-01; 9.8393195389457108e-02; 6.5291906350081497e-01; 2.2357143006429642e-01; -5.5899962325774544e-02; 6.8608422242558231e-01
420; 33; 36; 6.2148833134733006e-01; 2.6977569702389892e-01; 7.4352162894876683e-01; 7.0915292718916534e-01; 2.6806917128466212e-01; 1.0924721880199160e+00
421; 33; 37; 7.1692991522952887e-01; 1.9824256048696992e-01; 7.4352162894876683e-01; 6.3510416484693621e-01; 3.3147892349136887e-01; 1.1356043040752386e+00
422; 33; 40; 7.3046492062694401e-01; 2.6500838171174057e-01; 1.1628779934240860e+00; 8.5823988101899351e-01; 1.1163874802749020e-01; 8.4879666283726707e-01
423; 33; 47; 6.1875909138857177e-01; 2.7182125291966930e-01; 7.4352162894876683e-01; 7.8749481611069938e-01; 1.9493880453305634e-01; 1.0138825726727001e+00
424; 34; 43; 1.3063807825079424e-01; 7.5595547181713130e-01; 6.5591498944445692e-01; 6.5374251822634788e-02; 7.3172244477776660e-01; 7.2277434517859995e-01
425; 34; 45; 7.7292127129005433e-02; 6.8264654348114395e-01; 6.5591498944445692e-01; 1.5418741653025403e-01; 1.1126247323024963e+00; 9.8718727345325197e-01
426; 34; 49; -6.1088533314535842e-02; 6.9177269291531041e-01; 8.5948627925244647e-01; -1.2595486893855493e-01; 5.7999704845111943e-01; 8.3636495358900975e-01
427; 35; 40; 8.1165676809387211e-01; 6.2558215342330281e-01; 8.4981198697757643e-01; 8.0291931685053464e-01; 5.7569326968993284e-01; 8.8624936661939768e-01
428; 35; 42; 5.4082623557711185e-01; 9.3388239229767389e-01; 4.8367642487354928e-01; 3.0335901586918568e-01; 3.0684742837019285e-01; 8.8624936661939779e-01
429; 35; 43; 7.2381607555539540e-01; 7.8880477419184492e-01; 6.8007394598450155e-01; 5.6377096310277452e-01; 8.0169002091638131e-01; 6.0023007583832555e-01
430; 35; 44; 7.2566139472276658e-01; 7.8537586417362293e-01; 6.8363972912469417e-01; 4.4575666548009529e-01; 3.8348085147526023e-01; 8.8624936661939768e-01
431; 35; 45; -3.0200130319969903e-02; 5.9217526219631844e-01; 5.1141630520968284e-01; 4.9545983493580359e-01; 4.5062626325718103e-01; 8.5367434587487867e-01
432; 35; 48; 7.3913529500075503e-01; 7.6033911580800717e-01; 7.0967587901866303e-01; 2.0734970725224139e-01; 5.4335047767581890e-01; 6.5387501462252817e-01
433; 36; 37; 7.9675231761543952e-01; 3.7099691614154434e-01; 9.5592626432182604e-01; 1.8962315139506264e-01; -1.3310656518744624e-01; 9.3183325189646926e-01
434; 36; 38; 3.7834409389129126e-01; 1.3699318449860065e-01; 4.1341228254238283e-01; 5.6375723549764833e-01; 2.4092633236405270e-01; 6.5272298628385006e-01
435; 36; 40; 7.5247303821842504e-01; 3.0440884750315989e-01; 1.0924721880199160e+00; 7.9658694423168830e-01; 3.7119405585468629e-01; 9.5436868374601147e-01
436; 36; 47; 7.7789887263896662e-01; 3.9347189155833445e-01; 7.7835379760175960e-01; -6.7471233543270059e-03; -2.3462335976241100e-01; 6.3869077433169286e-01
437; 37; 38; 4.8970914788389674e-01; -6.5657272996380911e-02; 5.8665776211683029e-01; 5.4498450631441209e-01; 1.2741493949878446e-02; 6.5272298628385006e-01
438; 37; 40; 9.3675038011626643e-01; 2.9649642952366811e-01; 5.8665776211683029e-01; 7.2764446238510372e-01; 4.0644697782138661e-01; 1.1356043040752386e+00
439; 37; 47; 8.8995933179166831e-01; 4.0905763160019931e-01; 8.8233879335202214e-01; 2.1961923941343914e-01; -1.7013362871482596e-01; 8.1131988746124828e-01
440; 38; 39; 6.7038803879917799e-02; 5.3760714537754872e-01; -5.2406984008583402e-02; 1.0541424306553739e-01; 6.2961256837724078e-01; -1.0723515200866278e-02
441; 38; 41; 1.2899169431601565e-01; -6.3873412101291771e-02; 9.8376583048174093e-02; 5.0140476970498593e-01; 3.7271973068457442e-01; 5.5368356298679289e-01
442; 38; 44; 5.6661487473476524e-01; 5.9166966814936084e-01; 6.1754545166906061e-01; 3.6360755849373211e-01; 3.7623450872013009e-01; 3.6684049542552333e-01
443; 38; 47; 5.6896467458843547e-01; 3.0422339673250931e-01; 6.5272298628385006e-01; 3.1373919587409044e-01; 3.7097772170315574e-01; 2.9994936928164978e-01
444; 38; 48; 5.5679921248340258e-01; 5.9247720107082724e-01; 6.0417409968394309e-01; 3.0792239744579664e-01; 2.0183509136929279e-01; 3.1090740710708836e-01
445; 40; 42; 8.0318832345167213e-01; 1.0209726130279480e+00; 7.7517747450363061e-01; 7.3004440492607092e-01; 6.9826511040905614e-01; 1.0566850206680658e+00
446; 40; 43; 6.9640726379375373e-01; 6.4375650279765573e-01; 1.1628779934240860e+00; 8.8445174979033836e-01; 8.2332262942193235e-01; 6.0023007583832555e-01
447; 40; 44; 7.9193478243109028e-01; 8.3931434084321710e-01; 8.5119754325785668e-01; 7.1189904556934924e-01; 6.8603664229430805e-01; 1.1097143854893323e+00
448; 40; 46; 8.5803925095315070e-01; 1.3031546748972593e+00; 5.5411747254685728e-01; 8.2963496402791903e-01; 9.2433500939428592e-01; 7.2624865775325154e-01
449; 40; 47; 8.9667049079151584e-01; 6.5780947857357031e-01; 6.0757201842069963e-01; 7.9057282978163812e-01; 1.9788588604400048e-01; 1.0138825726727001e+00
450; 40; 48; 1.0064080390819630e+00; 4.5557131831506509e-01; 3.5530122333459374e-01; 8.3430130878361108e-01; 8.2028330476251665e-01; 7.3917235169736406e-01
451; 41; 44; 4.0178559619068510e-01; 3.7667115521665850e-01; 6.2355710275709164e-01; 1.6629892298966692e-01; 1.2024710167253083e-01; 3.6684049542552333e-01
452; 41; 45; 3.0156455074605870e-01; 3.3636433839964264e-01; 6.2355710275709164e-01; 2.5704610278013101e-01; 2.6901787278701195e-01; 5.4507022386741588e-01
453; 41; 47; 5.0752598369747171e-01; 3.5749961373755185e-01; 5.2561434323432044e-01; -1.0689437228870508e-01; -3.1762988424030171e-02; 2.9994936928164978e-01
454; 41; 48; 5.6962754079490474e-01; 2.0308694939099789e-01; 2.4084366616300651e-01; 5.4802268850377145e-01; 1.9115668324152874e-01; 2.3569834850292165e-01
455; 42; 43; 7.1244308206114271e-01; 6.7633500903868349e-01; 1.0566850206680658e+00; 5.0869973798539603e-01; 7.9797500491810136e-01; 6.0023007583832555e-01
456; 42; 44; 3.1313144200245047e-01; 1.7881872506063734e-01; 1.0566850206680660e+00; 8.0721239306367909e-01; 8.2753874397911831e-01; 1.0164146944018673e+00
457; 42; 45; 1.2322549860154915e-01; 3.9075958583460824e-01; 5.1141630520968284e-01; 5.7418929845899425e-01; 5.6125033862058582e-01; 9.8718727345325197e-01
458; 42; 48; 5.5149710129619467e-01; 7.3700043937636539e-01; 7.3917235169736406e-01; 2.2950219446984724e-01; 4.6812712215841978e-01; 5.7833178785871331e-01
459; 43; 44; 7.3483541419653897e-01; 8.1322975280351117e-01; 6.0023007583832555e-01; 6.9119327530599661e-01; 6.5917306165528566e-01; 1.1097143854893323e+00
460; 43; 45; 6.4589762702396761e-02; 7.4335167516675149e-01; 6.8338735800008465e-01; 4.8263241120680661e-01; 6.8144533147217290e-01; 9.8718727345325197e-01
461; 43; 46; 7.8251100019473474e-01; 8.1644587091842813e-01; 6.0023007583832555e-01; 8.0428210945506340e-01; 7.8053749825507424e-01; 7.2624865775325165e-01
462; 43; 48; 9.5082708037595354e-01; 8.0122052522236664e-01; 6.8984485786264771e-01; 6.5126947756204123e-01; 7.6638235506860153e-01; 7.3917235169736406e-01
463; 44; 45; 5.8585330904350852e-01; 5.4593793874656082e-01; 9.8718727345325197e-01; 4.8307220620988206e-01; 4.4119015697959596e-01; 8.3763972718009105e-01
464; 44; 46; 7.3863727010272351e-01; 8.6279650432329091e-01; 3.6684049542552333e-01; 7.5229073220025255e-01; 8.6987097465234309e-01; 4.2247362847386061e-01
465; 44; 47; 3.1505904266570511e-01; 3.1324786522590797e-01; 3.6684049542552333e-01; 7.3266811741923468e-02; -2.3210672789009082e-02; 4.8584218073105279e-01
466; 44; 48; 7.3915655388352763e-01; 7.9226417490252476e-01; 7.3917235169736406e-01; 2.8681017406333065e-01; 2.7352601571840179e-01; 3.8290318179384203e-01
467; 45; 48; 2.1337915215150693e-01; 6.3742825870252751e-01; 7.3917235169736406e-01; 1.9708749832287698e-01; 5.7819793218981519e-01; 6.8887065049101392e-01
468; 45; 49; -1.6782471255549189e-01; 7.7284747784775165e-01; 5.1141630520968284e-01; 8.8224140718271921e-02; 9.9455603610949295e-01; 8.5948627925244636e-01
469; 46; 47; 7.3728474451527937e-01; 4.0053869758584848e-01; 7.2624865775325165e-01; 7.0266223138697947e-01; 7.4335679784636077e-01; 2.9994936928164978e-01
470; 46; 48; 8.0742871952156203e-01; 7.9838458899540177e-01; 7.2624865775325165e-01; 6.3434290240951718e-01; 3.1826724166303910e-01; 3.2967121875774141e-01
471; 47; 48; 8.8654373061074510e-01; 6.6838614778444128e-01; 5.8458542523719914e-01; 2.8701281826527419e-01; 2.7283789538696451e-01; 3.8221213537772553e-01
